,Title,Published_date,Views,Likes,Favorite,Comments,Month
670,1 September - Shift 1 | JEE Main 2021 Paper Discussion (Maths and Chemistry),2021-09-02,42526,1979,0,65,Sep
671,31 August - Shift 2 || JEE Main 2021 Paper Discussion,2021-08-31,60027,2894,0,95,Aug
672,31 August - Shift 1 || JEE Main 2021 Paper Discussion,2021-08-31,77973,3506,0,146,Aug
673,Stay Tuned For JEE Main Discussion | JEE Mains | Rohit Sir | Physics Wallah #Shorts,2021-08-31,57255,3967,0,113,Aug
674,27 August - Shift 1 || JEE Main 2021 Paper Discussion,2021-08-27,77521,3248,0,178,Aug
675,26 August - Shift 1 || JEE Main 2021 Paper Discussion,2021-08-26,180651,7460,0,220,Aug
676,HALOALKANES AND HALOARENES in One Shot - All Concepts & PYQs | Class 12 | JEE Main & Advanced,2021-08-24,136613,5625,0,287,Aug
677,KTG AND THERMODYNAMICS in One Shot - All Concepts & PYQs | Class 11 | JEE Main & Advanced,2021-08-21,180166,5941,0,320,Aug
678,COORDINATION COMPOUND in One Shot (Part-2) - All Concepts & PYQs | Class 12 | JEE Main & Advanced,2021-08-19,93786,4046,0,171,Aug
679,COORDINATION COMPOUND in One Shot (Part-1) - All Concepts & PYQs | Class 12 | JEE Main & Advanced,2021-08-19,142245,5328,0,200,Aug
680,ELLIPSE AND HYPERBOLA in One Shot (Part-2) - All Concepts & PYQs | Class 11 | JEE Main & Advanced,2021-08-18,46903,2325,0,103,Aug
681,ELLIPSE AND HYPERBOLA in One Shot (Part-1) - All Concepts & PYQs | Class 11 | JEE Main & Advanced,2021-08-18,108297,6142,0,125,Aug
682,HAPPY INDEPENDENCE DAY from Team JEE Wallah,2021-08-15,72635,7808,0,582,Aug
683,REDOX REACTIONS in One Shot - All Concepts & PYQs | Class 11 | JEE Main & Advanced,2021-08-14,214609,7086,0,322,Aug
684,THERMAL PROPERTIES OF MATTER in One Shot - All Concepts & PYQs | Class 11 | JEE Main & Advanced,2021-08-12,141574,4915,0,222,Aug
685,PARABOLA in One Shot - Full Chapter Revision | Class 11 | JEE Main and Advanced,2021-08-10,191967,8062,0,312,Aug
686,HYDROCARBONS in One Shot - Full Chapter Revision | Class 11 | JEE Main and Advanced,2021-08-07,256904,9699,0,505,Aug
687,"FLUIDS in One Shot - All Concepts, Tricks & PYQs Covered | Class 11 | JEE Main & Advanced",2021-08-06,233731,8886,0,364,Aug
688,MANZIL is Back 🔥 Are you Ready??,2021-08-04,197674,24959,0,2917,Aug
689,27 July - Shift 2 || JEE Main 2021 Paper Solutions,2021-07-28,98540,3544,0,427,Jul
690,27th July - Shift 1 || JEE Main 2021 Paper Solutions,2021-07-27,81135,3469,0,123,Jul
691,25 JULY - SHIFT 2 || JEE Main 2021 Paper Solutions,2021-07-26,205391,8919,0,392,Jul
692,25 JULY - SHIFT 1 || JEE Main 2021 3rd Attempt Paper Solutions,2021-07-25,175607,7858,0,206,Jul
693,22nd July - Shift 2 || JEE Main 2021 Paper Discussion,2021-07-23,132373,5889,0,231,Jul
694,JEE Main 2021 Paper Discussion - Maths & Chemistry || 20th July Shift 2,2021-07-22,113942,4505,0,529,Jul
695,Complete ORGANIC CHEMISTRY in 6 Hours - Best Revision Lecture for JEE Main 🔥,2021-07-21,1837206,55286,0,2843,Jul
696,Chemistry Paper Discussion || 20th July Morning Shift,2021-07-20,100410,4600,0,293,Jul
697,JEE Main 2021 - Physics Paper Discussion || 20th July - Shift 1,2021-07-20,162918,7535,0,271,Jul
698,JEE Main 2021 - Mathematics Paper Discussion || 20th July Morning Shift,2021-07-20,133347,5840,0,184,Jul
699,COMMUNICATION SYSTEM in One Shot - Full Chapter Revision | Class 12 | JEE Main,2021-07-19,289595,10018,0,375,Jul
700,ALL THE VERY BEST BACHHON 🙏🔥,2021-07-19,342633,41099,0,2905,Jul
701,SEMICONDUCTORS in One Shot - Full Chapter Revision | Class 12 | JEE Main,2021-07-19,456482,13500,0,596,Jul
702,UNITS AND MEASUREMENTS in One Shot - Full Chapter Revision | Class 11 | JEE Main,2021-07-19,393063,12907,0,980,Jul
703,ENVIRONMENTAL CHEMISTRY in One Shot - Full Chapter Revision | Class 12 | JEE Main,2021-07-19,156771,7412,0,295,Jul
704,CHEMISTRY IN EVERYDAY LIFE in One Shot - Full Chapter Revision | Class 12 | JEE Main,2021-07-19,204100,8441,0,508,Jul
705,STATISTICS in One Shot - Full Chapter Revision | Class 12 | JEE Main,2021-07-19,120599,4677,0,150,Jul
706,MATHEMATICAL REASONING in One Shot - Full Chapter Revision | Class 12 | JEE Main,2021-07-19,137418,5999,0,193,Jul
707,How to Score MAXIMUM Marks in JEE Main 2021??? Powerful Tips by Rajwant sir,2021-07-18,186775,15131,0,975,Jul
708,3-D GEOMETRY in One Shot - Full Chapter Revision | Class 12 | JEE Main,2021-07-18,725245,19169,0,706,Jul
709,BIOMOLECULES in One Shot - Full Chapter Revision | Class 12 | JEE Main,2021-07-18,252610,9053,0,495,Jul
710,KTG & Thermodynaimcs in One Shot - Full Chapter Revision | Class 11 | JEE Main,2021-07-18,210335,7284,0,364,Jul
711,VECTORS in One Shot - Full Chapter Revision | Class 12 | JEE Main,2021-07-18,745677,24490,0,1046,Jul
712,METALLURGY in One Shot - Full Chapter Revision | Class 12 | JEE Main,2021-07-18,249737,8868,0,379,Jul
713,MODERN PHYSICS in One Shot - Full Chapter Revision | Class 12 | JEE Main,2021-07-17,817523,24057,0,1478,Jul
714,PROBABILITY in One Shot - Full Chapter Revision | Class 12 | JEE Main,2021-07-17,161005,6122,0,200,Jul
715,POLYMERS in One Shot - Full Chapter Revision | Class 12 | JEE Main,2021-07-17,189370,7562,0,353,Jul
716,D & F BLOCK in One Shot - Full Chapter Revision | Class 12 | JEE Main,2021-07-17,166147,5974,0,174,Jul
717,GRAVITATION in One Shot - Full Chapter Revision | Class 11 | JEE Main,2021-07-17,287030,9401,0,336,Jul
718,SURFACE CHEMISTRY in One Shot - Physical Chemistry Syllabus Completed 🥳,2021-07-16,297683,10640,0,431,Jul
719,AOI & Differential Equation in One Shot - Full Chapter Revision | Class 12 | JEE Main,2021-07-16,127509,5168,0,182,Jul
720,AMINES in One Shot - Full Chapter Revision | Class 12 | JEE Main,2021-07-16,120117,4665,0,280,Jul
721,REDOX REACTION in One Shot - Full Chapter Revision | Class 12 | JEE Main,2021-07-16,152778,5720,0,246,Jul
722,WAVE OPTICS in One Shot - Full Chapter Revision | Class 12 | JEE Main,2021-07-16,286066,10070,0,371,Jul
723,RAY OPTICS in One Shot - Full Chapter Revision | Class 12 | JEE Main,2021-07-15,522106,15406,0,638,Jul
724,DEFINITE INTEGRALS in One Shot - Full Chapter Revision | Class 12 | JEE Main,2021-07-15,143052,5546,0,170,Jul
725,P-BLOCK in One Shot - Full Chapter Revision | Class 12 | JEE Main,2021-07-15,254344,8072,0,341,Jul
726,ELECTROMAGNETIC WAVES in One Shot - Full Chapter Revision | Class 12 | JEE Main,2021-07-15,163907,7348,0,250,Jul
727,ALTERNATING CURRENT in One Shot - Full Chapter Revision | Class 12 | JEE Main,2021-07-15,205421,8394,0,337,Jul
728,INDEFINITE INTEGRATION in One Shot - Full Chapter Revision | Class 12 | JEE Main,2021-07-14,239442,9366,0,365,Jul
729,ELECTROMAGNETIC INDUCTION in One Shot - Full Chapter Revision | Class 12 | JEE Main,2021-07-14,198487,7764,0,365,Jul
730,"ALDEHYDE, KETONES AND CARBOXYLIC ACID in One Shot - Full Chapter Revision | Class 12 | JEE Main",2021-07-14,162887,5604,0,208,Jul
731,SOLUTIONS in One Shot - Full Chapter Revision | Class 12 | JEE Main,2021-07-14,1289863,40227,0,1353,Jul
732,MAGNETISM in One Shot - Full Chapter Revision | Class 12 | JEE Main,2021-07-14,168422,6369,0,190,Jul
733,CHEMICAL KINETICS in One Shot - Full Chapter Revision | Class 12 | JEE Main,2021-07-13,293418,9608,0,353,Jul
734,APPLICATION OF DERIVATIVES in One Shot - Full Chapter Revision | Class 12 | JEE Main,2021-07-13,193217,7613,0,291,Jul
735,CURRENT ELECTRICITY in One Shot - Full Chapter Revision | Class 12 | JEE Main,2021-07-13,506234,17600,0,780,Jul
736,MAGNETIC FIELD in One Shot - Full Chapter Revision | Class 12 | JEE Main,2021-07-13,184198,6808,0,282,Jul
737,CONTINUITY & DIFFERENTIABILITY in One Shot - Full Chapter Revision | Class 12 | JEE Main,2021-07-13,214652,8460,0,273,Jul
738,SOLID STATE in One Shot - Full Chapter Revision | Class 12 | JEE Main,2021-07-12,391784,13791,0,607,Jul
739,ELECTRIC POTENTIAL & CAPACITANCE in One Shot - Full Chapter Revision | Class 11 | JEE Main,2021-07-12,301904,11413,0,554,Jul
740,"ALCOHOLS, PHENOLS & ETHERS in One Shot - Full Chapter Revision | Class 12 | JEE Main",2021-07-12,173682,6640,0,285,Jul
741,ELECTRIC CHARGES AND FIELDS in One Shot - Full Chapter Revision | Class 12 | JEE Main,2021-07-12,427971,15444,0,589,Jul
742,LIMITS AND DERIVATIVES in One Shot - Full Chapter Revision | Class 11 | JEE Main,2021-07-12,342295,13051,0,482,Jul
743,ELECTROCHEMISTRY in One Shot - Full Chapter Revision | Class 12 | JEE Mains,2021-07-11,1263415,35726,0,1191,Jul
744,HALOALKANES AND HALOARENES in One Shot - Full Chapter Revision | Class 12 | JEE Mains,2021-07-11,241998,8794,0,251,Jul
745,WAVES & SOUNDS in One Shot - Full Chapter Revision | Class 11 | JEE Mains,2021-07-11,269500,9583,0,274,Jul
746,MATRICES AND DETERMINANTS in One Shot - Full Chapter Revision | Class 12 | JEE Mains,2021-07-11,432970,15776,0,541,Jul
747,SIMPLE HARMONIC MOTION in One Shot - Full Chapter Revision | Class 11 | JEE Main,2021-07-11,319248,12437,0,974,Jul
748,IONIC EQUILIBRIUM in One Shot - Full Chapter Revision | Class 11 | JEE Main,2021-07-10,760716,21656,0,816,Jul
749,HYDROCARBONS in One Shot - Full Chapter Revision | Class 11 | JEE Main,2021-07-10,267510,9874,0,347,Jul
750,THERMAL PROPERTIES OF MATTER in One Shot (Part 2) - Full Chapter Revision | Class 11 | JEE Main,2021-07-10,92201,4473,0,124,Jul
751,FUNCTIONS in One Shot - Full Chapter Revision | Class 11 & 12 | JEE Main,2021-07-10,376653,15073,0,585,Jul
752,THERMAL PROPERTIES OF MATTER in One Shot (Part 1) - Full Chapter Revision | Class 11 | JEE Main,2021-07-10,157687,7173,0,229,Jul
753,INVERSE TRIGONOMETRIC FUNCTIONS in One Shot - Full Chapter Revision | Class 12 | JEE Main,2021-07-09,172128,7309,0,315,Jul
754,HYDROGEN & S-BLOCK in One Shot - Full Chapter Revision | Class 11 | JEE Main,2021-07-09,233797,8760,0,275,Jul
755,SOLUTION OF TRIANGLES in One Shot - Full Chapter Revision | Class 11 | JEE Main,2021-07-09,104089,4896,0,118,Jul
756,CHEMICAL EQUILIBRIUM in One Shot - Full Chapter Revision | Class 11 | JEE Main,2021-07-09,858767,27505,0,992,Jul
757,Fluid Mechanics in One Shot - Full Chapter Revision (Part 2) - Class 11 | JEE Main,2021-07-09,98597,5077,0,148,Jul
758,TRIGONOMETRY in One Shot - Full Chapter Revision | Class 11 | JEE Main,2021-07-08,229631,10064,0,426,Jul
759,GENERAL ORGANIC CHEMISTRY in One Shot - Full Chapter Revision (Part 2) | Class 11 | JEE Main,2021-07-08,190318,7716,0,297,Jul
760,ELLIPSE & HYPERBOLA in One Shot - Full Chapter Revision | Class 11 | JEE Main,2021-07-08,114385,5214,0,200,Jul
761,THERMOCHEMISTRY in One Shot - Full Chapter Revision | Class 11 | JEE Main,2021-07-08,445775,16429,0,478,Jul
762,FLUID MECHANICS in One Shot - Full Chapter Revision (Part 1) | Class 11 | JEE Main,2021-07-08,194813,8333,0,236,Jul
763,COORDINATION COMPOUND in One Shot - Full Chapter Revision || Class 11 | JEE Main,2021-07-07,382612,12918,0,557,Jul
764,MANZIL Sprint : PARABOLA in One Shot - Class 11 | JEE Main,2021-07-07,208824,8736,0,365,Jul
765,JEE Main 2021 Dates Announced !!! What's NEXT??? Syllabus Kaise Hoga?,2021-07-07,199468,23174,0,1943,Jul
766,"THERMODYNAMICS in One Shot - All Concepts, Tricks & PYQs | Class 11 | JEE Main & Advanced",2021-07-06,1198936,35382,0,1548,Jul
767,"CIRCLES in One Shot - All Concepts, Tricks & PYQs Covered | Class 11 | JEE Main & Advanced",2021-07-03,322532,11347,0,748,Jul
768,"ELASTICITY in One Shot - All Concepts, Tricks & PYQs | Class 11 | JEE Main & Advanced",2021-07-02,238949,10446,0,400,Jul
769,"STRAIGHT LINE in One Shot - All Concepts, Tricks & PYQs | Class 11 | JEE Main & Advanced",2021-06-30,613552,22175,0,1309,Jun
770,"ROTATIONAL MOTION in One Shot (Part 2) - All Concepts, Tricks & PYQs | Class 11 | JEE Main & Advance",2021-06-29,179264,8222,0,347,Jun
771,"GENERAL ORGANIC CHEMISTRY in One Shot (Part 1) - All Concepts, PYQs | Class 11 | JEE Main & Advanced",2021-06-28,598664,19499,0,815,Jun
772,"SEQUENCE AND SERIES in 1 Shot (Part 2) - All Concepts, Tricks & PYQs | JEE Main & Advanced",2021-06-26,366678,14495,0,947,Jun
773,"ROTATIONAL MOTION in 1 Shot (Part 1) - All Concepts, Tricks & PYQs | Class 11 | JEE Main & Advanced",2021-06-25,550610,22994,0,807,Jun
774,"CHEMICAL BONDING in 1 Shot (Part 2) - All Concepts, Tricks & PYQs | Class 11 | JEE Main & Advanced",2021-06-24,265622,11048,0,456,Jun
775,SEQUENCE AND SERIES in 1 Shot (Part 1) - All Concepts & PYQs | Class 11 | JEE Main & Advanced,2021-06-23,776727,26330,0,1181,Jun
776,"CENTER OF MASS in 1 Shot - All Concepts, Tricks & PYQs | Class 11 | JEE Main & Advanced",2021-06-22,423737,17396,0,722,Jun
777,"ISOMERISM in 1 Shot - All Concepts, Tricks & PYQs Covered | Class 11 | JEE Main & Advanced",2021-06-21,595400,19821,0,1092,Jun
778,"CHEMICAL BONDING in 1 Shot (Part 1) - All Concepts, Tricks & PYQs | Class 11 | JEE Main & Advanced",2021-06-20,896826,30696,0,2116,Jun
779,"Permutation and Combination in 1 Shot (Part 2) - All Concepts, Tricks & PYQs | JEE Main & Advanced",2021-06-19,244122,10772,0,666,Jun
780,"Work, Energy and Power in 1 Shot (Part 2) - All Concepts, Tricks | Class 11 | JEE Main & Advanced",2021-06-18,269350,13373,0,442,Jun
781,"Permutation and Combination in 1 Shot (Part 1) - All Concepts, Tricks & PYQs | JEE Main & Advanced",2021-06-16,918590,29559,0,1594,Jun
782,"Work, Energy and Power in 1 Shot (Part 1) - All Concepts, Tricks | Class 11 | JEE Main & Advanced",2021-06-15,702934,29548,0,1022,Jun
783,Periodic Table in 1 Shot - From Basics to Advanced | Class 11 | JEE Main & Advanced,2021-06-14,953458,33097,0,2650,Jun
784,"GASEOUS STATE in 1 Shot - All Concepts, Tricks & PYQs Covered | Class 11 | JEE Main & Advanced",2021-06-13,879251,28735,0,1278,Jun
785,"Binomial Theorem in 1 Shot - All Concepts, Tricks & PYQs Covered | Class 11 | JEE Main & Advanced",2021-06-12,907075,30225,0,1796,Jun
786,"Circular Motion in 1 Shot - All Concepts, Tricks & PYQs Covered | Class 11 | JEE Main & Advanced",2021-06-11,338677,16653,0,693,Jun
787,"FRICTION in 1 Shot - All Concepts, Tricks & PYQs | Class 11 | JEE Main & Advanced",2021-06-11,321132,14895,0,505,Jun
788,"Complex Numbers in 1 Shot (Part 2) - All Concepts, Tricks & PYQs Covered | Class 11 | JEE Main & Adv",2021-06-09,492983,18314,0,1193,Jun
789,"Laws of Motion in 1 Shot - All Concepts, Tricks and PYQs Covered | Class 11 | JEE Main & Advanced",2021-06-08,746746,30289,0,1342,Jun
790,"Atomic Structure in 1 Shot - All Concepts, Tricks & PYQs Covered | Class 11 | JEE Main & Advanced",2021-06-06,1955676,60880,0,2920,Jun
791,"Complex Numbers in 1 Shot - All Concepts, Tricks & PYQs Covered | Class 11 | JEE Main & Advanced",2021-06-05,1332028,45929,0,2509,Jun
792,"Complete KINEMATICS in 1 Shot - All Concepts, Tricks & PYQs Covered | Class 11 | JEE Main & Advanced",2021-06-04,1114096,47430,0,3272,Jun
793,Physics - NEW Faculty Launch !!! Thanks for Your Love & Support 🙏,2021-06-04,254040,29035,0,2628,Jun
794,"IUPAC in 1 Shot - All Concepts, Tricks & PYQs Covered | JEE Main & Advanced",2021-06-03,798906,31009,0,1642,Jun
795,"Quadratic Equations in 1 Shot - All Concepts, PYQs Covered | Class 11 | JEE Main & Advanced",2021-06-02,1559876,51109,0,4597,Jun
796,"Basic Mathematics in 1 Shot - All Concepts, Tricks & PYQs | Class 11 | JEE Main/Advanced",2021-06-01,709916,32848,0,1165,Jun
797,"Mole Concept in 1 Shot - Every Concepts, Tricks & PYQs Covered | JEE Main & Advanced",2021-05-30,2297039,70883,0,3966,May
798,MANZIL Batch - Complete VECTORS in 1 Shot | Day 1,2021-05-28,1499291,61090,0,3526,May
799,MANZIL Tak Jana Hai Bachhon !!!,2021-05-25,474753,43366,0,4450,May
